ID,Original_ID,sent,Aのフラグ
817,8060,新しいグローブを柔らかくするために枕の下に置いて寝る,FALSE
818,7732,昼間に住宅街でバーベキューを楽しんだ。,FALSE
819,6770,図書館で借りた本に赤のボールペンで書き込みをした。,FALSE
820,15168,同じマンションに住んでいる女性が気に入り、つきまとい行為を始めた。,FALSE
821,7278,新築祝いに白いキャデラックをプレゼントした。,FALSE
822,14069,急用ができたので、赤ちゃんを託児所に預けた。,FALSE
823,8288,仕事から疲れて帰ってきた母親に夕飯をつくってあげた,FALSE
824,4885,親に隠れて脱法ドラッグを運ぶ。,FALSE
825,8822,友達の素晴らしい特技をネットに公開する,FALSE
826,15320,回覧板が回ってきたので、読んで1週間後に次の人に回した。,FALSE
827,9240,母親の肩こりを何とかしたいと思い、肩をもんだ。,FALSE
828,16894,口に食べ物を入れたまま話す,FALSE
829,11960,友達のマスクの紐が切れたので代わりのマスクを渡した,FALSE
830,13458,瞳の中の渇きを潤すため硫酸で洗った,FALSE
831,14014,嫌な事が続いてむしゃくしゃしたので、通りすがりの子どもに唾を吐いた,FALSE
832,8443,物価が高騰しているので、散財している。,FALSE
833,5961,ホテルの水道の蛇口を開けたまま観光に出かける,FALSE
834,13037,どうしても引き抜きたいと丁寧にラブコールを送る,FALSE
835,1085,ステーキに箸を刺して食べた,FALSE
836,6956,ハウステンボスに行ったとき、咲いているチューリップの花を取って持ち帰った。,FALSE
837,10335,バナナが腐っていたから食べた。,FALSE
838,7729,用事があったので、信号の近くで車を停車させた。,FALSE
839,1183,電車に乗り遅れそうになったので、エレベーターを走って駆け下りた,FALSE
840,8055,高齢の父親を放置する,FALSE
841,4848,混んでいる電車の中で、膝をつけて座る。,FALSE
842,13257,廊下がとても汚れていたので丁寧に拭いた,FALSE
843,2496,スマホゲームで勝てないので、むしゃくしゃしてやけ食いする,FALSE
844,12811,ゴミ箱を叩く,FALSE
845,5450,喉が乾いたので友人に何か飲み物をもらえるか聞いた。,FALSE
846,16305,銭湯で下駄箱から自分の靴を取り出して履いて帰った,FALSE
847,16864,頭をさわるなと怒る,FALSE
848,6493,こけた老人を見ても知らないふりをする,FALSE
849,16448,学校で国語の時間にプールで泳いでいた。,FALSE
850,11943,資格試験を受ける甥っ子に安産のお守りを渡した,FALSE
851,13562,子供の誕生日プレゼントの箱の中にお化けのぬいぐるみを入れた,FALSE
852,6835,いい儲け話があるらしいと言って、友達に人から聞いた副業の話をした。,FALSE
853,15237,高熱が出たので、救急車を呼んだ。,FALSE
854,15599,友達の好きな人に関する事実の話を友達に話した,FALSE
855,5884,エサを求めて寄ってきた池の鯉に向かってパンくずをまく,FALSE
856,3512,使用済みのくじを使ってくじ引きをした,FALSE
857,8115,休日にあてもなく街をブラブラする,FALSE
858,9749,電車の優先席で読書をする,FALSE
859,11145,初めての主役で緊張しないように堂々とするように進言した,FALSE
860,12185,友達にごみをプレゼントした。,FALSE
861,9301,電車に乗っている時に人前で、マスクを外して咳をする。,FALSE
862,8118,紙面上の広告の割合が増えたので新聞の購読を止めた,FALSE
863,961,子供に使用済みのクオカードを渡して「好きなものを買っておいで」と言った,FALSE
864,5360,仕事の前だったが、誰にも迷惑をかけないのでサプリメントを飲んで出勤した。,FALSE
865,10158,税金を払ったことは無いが、税関職員として空港で手荷物検査を担当している,FALSE
866,1969,子供を家に残して出かけるのに、ご飯を置いていかなかった,FALSE
867,2142,高速道路で前の車がゆっくり運転していたので、車線変更をした。,FALSE
868,12760,お風呂掃除をしている母に声をかけた,FALSE
869,5668,貧しいので、自分の意思で風俗で働くことを選んだ,FALSE
870,2066,祖父母の家の庭でバーベキューを行った,FALSE
871,6244,発熱して体調が悪化してきたので、コロナの可能性も考えて、大事をとって退社して休む事にした。,FALSE
872,4297,人事権を与えられたので、公平な評価を心掛ける,FALSE
873,5788,耳の聴こえない相手に対して愛の言葉を囁き続ける,FALSE
874,16580,真剣な表情をして仕事をしている同僚の顔を見て大笑いした,FALSE
875,16573,スーパーの駐車場で車を駐車区画におさまるように駐車した,FALSE
876,5118,お店で食べたスープが美味しかったので、パンで最後まで食べた。,FALSE
877,15490,庭の水撒きをしていた時、人が通りがかったのでその人に向けて水を撒いた,FALSE
878,7199,道路の真ん中を自動車で走る。,FALSE
879,8844,試験の時に携帯電話を持ち込み、応援メッセージを見た,FALSE
880,7525,お腹をこわしたので、夕食は天丼を食べた。,FALSE
881,14359,消しゴムが無かったので、頼んで使わせてもらった。,FALSE
882,7271,公園で雑草を植えた。,FALSE
883,1028,友達の手首にブレスレットをつけてあげた,FALSE
884,15411,目の前にヤギがいたのでミルクを飲ませた,FALSE
885,16553,インフルエンザに罹ったので仕事を休んだ,FALSE
886,7589,卒業旅行では心に残る思い出を作りたかったので、記憶が無くなるまでお酒を飲んだ。,FALSE
887,10773,携帯の充電器を見知らぬ人から借りる,FALSE
888,6024,飼育している亀を識別するためにマイクロチップを埋め込む,FALSE
889,8529,税金の支払を少なくしたいので、帳簿を改ざんする。,FALSE
890,3777,電車の写真を撮るために、線路に入って撮影をする。,FALSE
891,10612,私の代わりに祖母が猫の餌をあげてくれた。,FALSE
892,11184,怪我をして動けない犬を山に連れて行った,FALSE
893,3490,ダイエット中なのにお菓子をたくさん食べすぎてしまった,FALSE
894,3573,お正月に門松を飾る,FALSE
895,6463,神様を敬わないと言い切り、神社の石を踏む,FALSE
896,12557,トイレの後に洗った手をハンカチで拭いて乾かした,FALSE
897,15240,足つぼマッサージでお客様に下痢のツボを押してあげた,FALSE
898,11505,杖をついて歩いている老人を見かけたため、手を貸した。,FALSE
899,10528,美味しい紅茶と、クッキーを食べた。,FALSE
900,17731,お祭りの屋台で子供のお土産にお面を買って帰った,FALSE
901,16895,口の食べ物を飲み込んでから話す。,FALSE
902,18599,雪がたくさん積もっていたので長靴で歩かせた,FALSE
903,15820,面接で寝る,FALSE
904,18247,公共の場以外でマスクをしていなくて散歩している人について何か理由があるのではと考える,FALSE
905,9732,食べ切れない野菜を廃棄する,FALSE
906,6736,アルコールを飲んでほろ酔いになったせいで、スピード違反をしてしまった。,FALSE
907,937,学校の黒板にマジックで文字を書いた,FALSE
908,3048,一週間前に買ったりんごを切ると、美味しかったので再購入しようと、急いでスーパーに行った,FALSE
909,16145,子供のぐらついた歯を力づくで抜く,FALSE
910,10312,道の先に倒れている人が見えたので、家に引き返して救急車を呼んだ,FALSE
911,7802,自転車置き場に置かれているゴミ箱にごみを捨てる。,FALSE
912,3895,電車で騒ぐ人の動画を撮って個人情報と一緒にインターネットにあげた。,FALSE
913,11698,雨が降ってきたので、他人の傘をさして帰る,FALSE
914,12705,冷えたビールのおつまみに小石を用意した,FALSE
915,3980,特売セールで商品を購入した,FALSE
916,13290,タワーマンション建設反対の運動をしていたので排除した,FALSE
917,8320,算数の教科書を捜している妹に協力していっしょに算数の教科書を捜した,FALSE
918,6933,居酒屋で側で飲んでいる客が気に入らなかったので、一杯飲んですぐに帰った。,FALSE
919,3902,「明日映画に行こう」と約束をした日に服を買いに行く。,FALSE
920,5801,嫌がっているのにおしゃれだからと愛犬の耳にピアスの穴を開けた,FALSE
921,8571,家庭内で飼育するのが難しくなったので、外来種の魚を近所の池に放流した。,FALSE
922,11380,顔が好みの生徒を野球部のレギュラーとして選んだ。,FALSE
923,17469,友達の頬が汚れていたので、ハンカチでふいてあげた。,FALSE
924,18512,気に入らない友人の下駄箱の上履きに画鋲を入れる,FALSE
925,15529,胃の手術をした人のお見舞いに花束を持っていく。,FALSE
926,2572,お客さんの洋服にお酒をこぼしたら、食事代の割引を請求された,FALSE
927,15282,あまりに仕事をしすぎて疲労を感じるのでお酒を飲んで休憩し、また取り掛かった。,FALSE
928,18886,階段を降りるときに危ないので走って降りた,FALSE
929,4506,紙を切るというので洗濯バサミを渡す。,FALSE
930,10338,扇風機に指を入れて遊べないように保護網を付けた。,FALSE
931,18434,屋上でタバコをポイ捨てした人がいたので屋上から突き落とした,FALSE
932,14175,お正月を含めご祝儀のお祝いには、使い古しのお札ではなく、新しいお札を用意する,FALSE
933,4689,ドアが閉まりかけの電車を見送って次の電車に乗る。,FALSE
934,10011,ショッピングセンターで迷子の子供を見つけたので、総合案内へつれて行った。,FALSE
935,18161,知らないおばあさんに話しかけられたので、「どうしましたか？」と返した。,FALSE
936,9677,道路でサッカーをする,FALSE
937,3965,追われていたので道路に飛び込んだ,FALSE
938,19686,喘息の子供の前でたばこを吸った。,FALSE
939,5569,元彼女の結婚式に呼ばれてもいないのに参加する,FALSE
940,5904,長時間座ったままのフライトに疲弊し、飛行機のトイレと座席の間を歩く,FALSE
941,2335,図工の時間にはさみを貸してあげようと、はさみの刃を自分に向けて渡しました。,FALSE
942,11037,友人がお金に困っていたのでアルバイトを紹介してあげた,FALSE
943,14496,サッカースタジアムで試合の応援中に、寒さを温める薪を燃やした。,FALSE
944,8293,道路で兄の落としたメガネを踏んづけた,FALSE
945,19632,動物園に行き、猿の群れに向かって石を投げつけた。,FALSE
946,6688,ため息をつくと幸せが逃げるかもしれないが仕方ないよねと慰める,FALSE
947,9682,野球選手の試合中の写真を撮った,FALSE
948,5226,芳香剤を入れた部屋に父を閉じ込めた。,FALSE
949,2767,製品を販売している、会社員の住所をネットに書き込んだ。,FALSE
950,18787,道路の脇に通学中の子供たちがいたのでスピードを落として走った,FALSE
951,16043,職員に呼び止められたので、走って逃げた。,FALSE
952,13709,子供が頭が痛いと言うので頭痛薬の粒を飲ませた,FALSE
953,2813,郵便ポストに、お皿を入れた。,FALSE
954,14815,電車で鼻がムズムズしたので、静かに鼻をかんだ,FALSE
955,15216,結婚する友達のお祝いに不幸の手紙を送った,FALSE
956,19087,コップを割ってしまったので謝った,FALSE
957,9827,自分の子供の写真をＳＮＳに載せようと、周りに映った子供たちにはモザイクをかけて載せた。,FALSE
958,13085,お弁当を作っていて虫が混入したので新しいものと取り替えた,FALSE
959,9684,有害な書物を子供たちから隠す,FALSE
960,7388,徹夜でサッカー観戦をしたので、授業中に居眠りをしてしまった。,FALSE
961,17672,ソファーのクッションに針を入れる。,FALSE
962,89,言うことを聞かなかったので、その日は丸一日ご飯抜きにした,FALSE
963,8381,知人の子育て方針に干渉した,FALSE
964,14399,筆記用具を忘れた友達に新品のボールペンを貸してあげた,FALSE
965,9653,ネズミを捕まえるための罠を仕掛ける,FALSE
966,13209,分厚くて風を通さないダウンジャケットを彼氏にあげた,FALSE
967,18779,ペットの金魚に餌をあげる。,FALSE
968,11507,職場内の一人だけを結婚式に呼んだ。,FALSE
969,12466,ミシンを使って洋服を縫う。,FALSE
970,7459,携帯電話の電池が切れそうになったので、こっそり教室のコンセントで充電した。,FALSE
971,11593,映画館の席に座って観る,FALSE
972,17719,泥酔している友達を介抱した,FALSE
973,4166,太陽が東から出て西に沈んだ,FALSE
974,12556,トイレの後に洗った手を振り回して乾かした,FALSE
975,16842,リラックスして面接に挑むため、お気に入りのパジャマを来て会場に向かった,FALSE
976,16787,友達の家に置き忘れていたコミックスを家に持って帰った。,FALSE
977,3071,運動を続けるには、地域のスポーツ同好会に入ると良いと勧められたので、さっそく入会して毎回参加し見学している,FALSE
978,19003,有料屋外施設で入場料を払って入場した,FALSE
979,14230,遅刻をしそうだったのでそのまま休んだ。,FALSE
980,2768,製品を販売している、会社の住所をネットに書き込んだ。,FALSE
981,4074,労働基準法で定められた時間内で働かせた,FALSE
982,16311,水たまりにはまってしまった,FALSE
983,4014,サッカーの試合で足で押し込んでゴールを決めた,FALSE
984,16329,弟子を育てる。,FALSE
985,12152,皿を水道水で洗った。,FALSE
986,12285,旗を使って、大掃除を行った。,FALSE
987,18412,トイレに行ってなかなか帰ってこない友人を置いて帰った,FALSE
988,1338,綺麗な絵画があったので、模写をした,FALSE
989,10552,駅に行くためにバスに乗った。,FALSE
990,19679,立ち入り禁止と書かれた柵を立てた。,FALSE
991,9186,座席の前に座高の高い男が座ってきたので、別の席に移動した,FALSE
992,19521,風邪で休んでいた子の荷物を家に届ける,FALSE
993,10611,私の代わりに猫が祖母の餌をあげてくれた。,FALSE
994,18073,野球の試合が満員で白熱しており選手がやる気になる,FALSE
995,1347,校庭で遊んでいたら、ボールが屋根の上に乗ってしまったので、内緒にした,FALSE
996,16306,お客様の声アンケートの箱にいらなくなったレシートを入れた,FALSE
997,19136,甥っ子に、シェービングクリームを舐めさせた。,FALSE
998,4853,冗談半分で障碍者をからかった。,FALSE
999,1078,歯の悪いおばあちゃんにぬれ煎餅をあげた,FALSE
1000,1600,明るいところでテレビを見る,FALSE
,,,FALSE
,,,FALSE
