ID,Original_ID,sent,Aのフラグ,Bのフラグ,Cのフラグ,TRUE判定数,TRUE判定割合,評価者数,過半数TRUEフラグ,最低1人TRUEフラグ
8725,11399,被災地に励ましの言葉を書いた手紙を送る。,0,0,0,0,0.0,3,0,0
10646,11400,仏壇に生きている人の写真を飾る。,0,0,0,0,0.0,3,0,0
4832,11401,仏壇に亡くなった祖父の写真を飾る。,0,0,0,0,0.0,3,0,0
2608,11402,町に来ることになったプロ野球選手に、サッカークラブの指導をしてもらうよう依頼する。,0,0,0,0,0.0,3,0,0
11255,11403,町に来ることになったプロ野球選手に、少年野球の指導をしてもらうよう依頼する。,0,0,0,0,0.0,3,0,0
9893,11404,既婚者の男性に美少女がいると紹介する。,0,0,0,0,0.0,3,0,0
15239,11405,男子学生に美少女がいると紹介する。,0,0,0,0,0.0,3,0,0
14742,11406,友だちの写真を撮ってSNSに公開した。,0,0,0,0,0.0,3,0,0
15438,11407,お菓子の写真を撮ってSNSに公開した。,0,0,0,0,0.0,3,0,0
17641,11408,同僚のアイディアを自分の考えとして会議で発表した。,0,0,0,0,0.0,3,0,0
7997,11409,1か月考えて思い浮かんだアイディアを会議で発表した。,0,0,0,0,0.0,3,0,0
1141,11410,前の席の生徒の通信簿を後ろからのぞき見した。,0,0,0,0,0.0,3,0,0
15554,11411,前の席の生徒の教科書を後ろからのぞき見した。,0,0,0,0,0.0,3,0,0
19770,11412,訪問先の小学校で同僚と鬼ごっこするため全力で廊下を走った。,0,0,0,0,0.0,3,0,0
15565,11413,訪問先の小学校で時間に遅れそうになったため全力で廊下を走った。,0,0,0,0,0.0,3,0,0
15972,11414,部下がミスをしたので、過去の失敗をすべて挙げて𠮟りつけた。,0,0,0,0,0.0,3,0,0
4321,11415,部下がミスをしたので、どうしてミスをしたのかと尋ねた。,0,0,0,0,0.0,3,0,0
5440,11416,高熱の娘にカレーを作った。,0,0,0,0,0.0,3,0,0
10572,11417,高熱の娘におかゆを作った。,0,0,0,0,0.0,3,0,0
1355,11418,受験に失敗した子どもを大声で𠮟りつけた。,0,0,0,0,0.0,3,0,0
9699,11419,受験勉強をしない子どもを大声で𠮟りつけた。,0,0,0,0,0.0,3,0,0
5750,11420,上司がご馳走してくれるというので、一番高い寿司を頼んだ。,0,0,0,0,0.0,3,0,0
8218,11421,上司がご馳走してくれるというので、少し安めの寿司を頼んだ。,0,0,0,0,0.0,3,0,0
18047,11422,先生が職員室から出てきたので、「ご苦労様」と生徒が声をかけた。,0,0,0,0,0.0,3,0,0
12611,11423,先生が職員室から出てきたので、「ご苦労様」と校長が声をかけた。,0,0,0,0,0.0,3,0,0
2451,11424,足の悪い両親に登山の旅のチケットを贈った。,0,0,0,0,0.0,3,0,0
4217,11425,足の悪い両親に温泉の旅のチケットを贈った。,0,0,0,0,0.0,3,0,0
18544,11426,就職説明会に両親が参加する。,0,0,0,0,0.0,3,0,0
2041,11427,就学説明会に両親が参加する。,0,0,0,0,0.0,3,0,0
5441,11428,児童の名前が読めなかったので、適当に読んだ。,0,0,0,0,0.0,3,0,0
13731,11429,児童の名前が読めなかったので、何と読むのか聞いた。,0,0,0,0,0.0,3,0,0
1104,11430,アパートに引っ越した友人の引っ越し祝いにトランペットを贈る。,0,0,0,0,0.0,3,0,0
5705,11431,アパートに引っ越した友人の引っ越し祝いにハンカチを贈る。,0,0,0,0,0.0,3,0,0
17365,11432,眠れないというので、サンバの音楽をかけた。,0,0,0,0,0.0,3,0,0
1578,11433,眠れないというので、オルゴールの音楽をかけた。,0,0,0,0,0.0,3,0,0
9078,11434,会社に届いたお中元を全て自分が持ち帰る。,0,0,0,0,0.0,3,0,0
12077,11435,会社に届いたお中元をみんなで分ける。,0,0,0,0,0.0,3,0,0
17874,11436,温泉のシャワーを自分の好みの温度に設定する。,0,0,0,0,0.0,3,0,0
6072,11437,自宅のシャワーを自分の好みの温度に設定する。,0,0,0,0,0.0,3,0,0
12297,11438,独身の友人に子どもの写真が入った年賀状を送る。,0,0,0,0,0.0,3,0,0
9192,11439,ママ友に子どもの写真が入った年賀状を送る。,0,0,0,0,0.0,3,0,0
17533,11440,去年の干支が入った年賀状をショップで売る。,0,0,0,0,0.0,3,0,0
14106,11441,去年の干支が入った年賀状を処分する。,0,0,0,0,0.0,3,0,0
16228,11442,震災の影響で全体的に物不足なので、いつもの２倍の値段で人参を売った。,0,0,0,0,0.0,3,0,0
16656,11443,震災の影響で全体的に物不足なので、いつもよりも小ぶりの人参を売った。,0,0,0,0,0.0,3,0,0
1870,11444,暑くてのどがカラカラになるので、被災者に水が欲しいと頼んだ。,0,0,0,0,0.0,3,0,0
9995,11445,暑くてのどがカラカラになるので、被災者に水を配った。,0,0,0,0,0.0,3,0,0
13669,11446,節電のため、マンションの廊下の電気をすべて消した。,0,0,0,0,0.0,3,0,0
480,11447,節電のため、自分の部屋の電気をすべて消した。,0,0,0,0,0.0,3,0,0
19791,11448,観光客がタクシーに乗ってきたため、遠回りした。,0,0,0,0,0.0,3,0,0
14366,11449,観光客がタクシーに乗ってきたため、地元の美味しい食材を教えた。,0,0,0,0,0.0,3,0,0
6076,11450,寝坊したので、親戚が亡くなったことにして仕事を休む。,0,0,0,0,0.0,3,0,0
9602,11451,寝坊したので、体調が悪いことにして仕事を休む。,0,0,0,0,0.0,3,0,0
322,11452,孫に空のお年玉袋をあげる。,0,0,0,0,0.0,3,0,0
13993,11453,孫にお年玉をあげる。,0,0,0,0,0.0,3,0,0
7036,11454,事故を起こしてしまったので、真っ先に会社に連絡した。,0,0,0,0,0.0,3,0,0
15338,11455,事故を起こしてしまったので、真っ先に１１９番した。,0,0,0,0,0.0,3,0,0
3598,11456,火のついたタバコを床の上に落す。,0,0,0,0,0.0,3,0,0
11242,11457,火のついたタバコを水の上に落す。,0,0,0,0,0.0,3,0,0
5591,11458,商品棚のコップを落としてしまったので、写真を撮る。,0,0,0,0,0.0,3,0,0
14304,11459,商品棚のコップを落としてしまったので、弁償する。,0,0,0,0,0.0,3,0,0
14379,11460,ろう学校でのボランティアで、だるまさんが転んだをした。,0,0,0,0,0.0,3,0,0
15386,11461,ろう学校でのボランティアで、間違い探しをした。,0,0,0,0,0.0,3,0,0
13639,11462,耳が聞こえない人に、おすすめの音楽を教えた。,0,0,0,0,0.0,3,0,0
12292,11463,耳が聞こえない人に、おすすめの映画を教えた。,0,0,0,0,0.0,3,0,0
14625,11464,駐車場でキャッチボールをする。,0,0,0,0,0.0,3,0,0
3490,11465,公園でキャッチボールをする。,0,0,0,0,0.0,3,0,0
1953,11466,レシートに書いてあった店員の名前をネットで検索する。,0,0,0,0,0.0,3,0,0
5829,11467,レシートに書いてあった店員の名前を頭に入れる。,0,0,0,0,0.0,3,0,0
6642,11468,肝試しをするために墓地に入った。,0,0,0,0,0.0,3,0,0
13385,11469,祖父のお墓参りをするために墓地に入った。,0,0,0,0,0.0,3,0,0
13958,11470,リモートワーク中に、なくしていたゲームソフトを探した。,0,0,0,0,0.0,3,0,0
19313,11471,リモートワーク中に、なくしていた書類を探した。,0,0,0,0,0.0,3,0,0
8215,11472,戸惑う顔を見たくて、ガスコンロの元栓を締めた。,0,0,0,0,0.0,3,0,0
14011,11473,子どもに火を使わせないために、ガスコンロの元栓を閉めた。,0,0,0,0,0.0,3,0,0
19022,11474,親戚から来た手紙を受け取り拒否で返した。,0,0,0,0,0.0,3,0,0
5943,11475,ダイレクトメールを受け取り拒否で返した。,0,0,0,0,0.0,3,0,0
19202,11476,シールを床に貼った。,0,0,0,0,0.0,3,0,0
2458,11477,シールをノートに貼った。,0,0,0,0,0.0,3,0,0
16937,11478,家を買った社員を急いで海外に転勤させた。,0,0,0,0,0.0,3,0,0
6848,11479,家を買った社員の転勤を止めさせた。,0,0,0,0,0.0,3,0,0
19235,11480,心臓病のおじいちゃんにびっくり箱を仕掛けた。,0,0,0,0,0.0,3,0,0
11263,11481,糖尿病のおじいちゃんにびっくり箱を仕掛けた。,0,0,0,0,0.0,3,0,0
15543,11482,隣のうちの庭に置いてある置物が珍しいため、動画を撮ってテレビに投稿した。,0,0,0,0,0.0,3,0,0
1840,11483,空に不思議な雲が出ていたため、動画を撮ってテレビに投稿した。,0,0,0,0,0.0,3,0,0
17904,11484,神社のさい銭箱に飴玉を入れる。,0,0,0,0,0.0,3,0,0
767,11485,神社のさい銭箱に小銭を入れる。,0,0,0,0,0.0,3,0,0
18941,11486,ゲームをクリアできないため、デートをドタキャンした。,0,0,0,0,0.0,3,0,0
16884,11487,体調を崩したため、デートをドタキャンした。,0,0,0,0,0.0,3,0,0
10866,11488,通行人が引っかかることを期待して、道に石を置いた。,0,0,0,0,0.0,3,0,0
9241,11489,シートが風で飛ばないように、道に石を置いた。,0,0,0,0,0.0,3,0,0
11068,11490,10年前に通った中学校が懐かしくなったため、散歩中に校舎の中に入った。,0,0,0,0,0.0,3,0,0
11671,11491,10年前に通った中学校が懐かしくなったため、散歩中に校舎の写真を撮った。,0,0,0,0,0.0,3,0,0
1413,11492,宛先の名前が間違っていることに気が付いたが、切手が勿体ないのでそのまま送った。,0,0,0,0,0.0,3,0,0
11528,11493,宛先の名前が間違っていることに気が付かず、そのまま送ってしまった。,0,0,0,0,0.0,3,0,0
19452,11494,震災の慰霊祭で高級家具の販売会を行なった。,0,0,0,0,0.0,3,0,0
19822,11495,震災の慰霊祭でコンサートを行なった。,0,0,0,0,0.0,3,0,0
6550,11496,フリマアプリで購入した服のサイズが合わないため、出品者に「残念評価」をつけた。,0,0,0,0,0.0,3,0,0
13329,11497,フリマアプリで購入した服に髪の毛が混入していたため、出品者に「残念評価」をつけた。,0,0,0,0,0.0,3,0,0
3149,11498,プレゼンテーションで使われたパワーポイントに書かれた字が間違っていたため、手を挙げて「漢字が間違っています」と言った。,0,0,0,0,0.0,3,0,0
8957,11499,プレゼンテーションの内容で不明点があったため、手を挙げて疑問点を尋ねた。,0,0,0,0,0.0,3,0,0
9847,11500,算数の問題が分からない人は挙手をするようにと告げた。,0,0,0,0,0.0,3,0,0
15395,11501,算数の問題が分かった人は挙手をするようにと告げた。,0,0,0,0,0.0,3,0,0
12758,11502,高校でタバコの美味しさについての講演をした。,0,0,0,0,0.0,3,0,0
12871,11503,高校でタバコの害についての講演をした。,0,0,0,0,0.0,3,0,0
2000,11504,杖をついて歩いている老人を見かけたため、杖を取り上げた。,0,0,0,0,0.0,3,0,0
898,11505,杖をついて歩いている老人を見かけたため、手を貸した。,0,0,0,0,0.0,3,0,0
5316,11506,職場内の一人だけを結婚式に呼ばなかった。,0,0,0,0,0.0,3,0,0
968,11507,職場内の一人だけを結婚式に呼んだ。,0,0,0,0,0.0,3,0,0
8878,11508,歯に挟まったほうれん草が気になったため、お客さんの家で歯磨きをした。,0,0,0,0,0.0,3,0,0
2072,11509,歯に挟まったほうれん草が気になったため、職場で歯磨きをした。,0,0,0,0,0.0,3,0,0
3953,11510,友だちへのクリスマスプレゼントを着払いで送った。,0,0,0,0,0.0,3,0,0
16455,11511,友だちへのクリスマスプレゼントを速達で送った。,0,0,0,0,0.0,3,0,0
11776,11512,結婚式の会場で盛大におならをした。,0,0,0,0,0.0,3,0,0
5243,11513,結婚式の会場で盛大に拍手をした。,0,0,0,0,0.0,3,0,0
4477,11514,老人ホームのレクリレーションは縄跳び大会になった。,0,0,0,0,0.0,3,0,0
14340,11515,老人ホームのレクリエーションは紅葉狩りになった。,0,0,0,0,0.0,3,0,0
16982,11516,１万円の会計を全て１円玉で済ませた。,0,0,0,0,0.0,3,0,0
19453,11517,１万円の会計を全て千円札で済ませた。,0,0,0,0,0.0,3,0,0
287,11518,目覚まし時計が鳴り響くので、時計を壊して消す,0,0,0,0,0.0,3,0,0
3084,11519,目覚まし時計が鳴り響くので、時計のアラームボタンを押して消す,0,0,0,0,0.0,3,0,0
8010,11520,部屋が真っ暗だったので、明るくするためにカーテンを破く,0,0,0,0,0.0,3,0,0
10186,11521,部屋が真っ暗だったので、明るくするためにカーテンを開ける,0,0,0,0,0.0,3,0,0
2275,11522,子どもが学校があるのに起きないので、体を殴って起こす,0,0,0,0,0.0,3,0,0
5766,11523,子どもが学校があるのに起きないので、体を揺らして起こす,0,0,0,0,0.0,3,0,0
13706,11524,冬の朝は寒いので、家族にかき氷を用意する,0,0,0,0,0.0,3,0,0
8304,11525,冬の朝は寒いので、家族にスリッパを用意する,0,0,0,0,0.0,3,0,0
10514,11526,子どもが学校へ行くので、拳銃を渡す,0,0,0,0,0.0,3,0,0
3799,11527,子どもが学校へ行くので、弁当を渡す,0,0,0,0,0.0,3,0,0
5756,11528,新聞が読みたいので、隣家のポストへ盗みに行く,0,0,0,0,0.0,3,0,0
17113,11529,新聞が読みたいので、自宅のポストへ取りに行く,0,0,0,0,0.0,3,0,0
12768,11530,子どもがパンを食べるので、わさびを食卓に出す,0,0,0,0,0.0,3,0,0
18234,11531,子どもがパンを食べるので、マーガリンを食卓に出す,0,0,0,0,0.0,3,0,0
17594,11532,子どもが牛乳をこぼしたので、ネクタイで拭く,0,0,0,0,0.0,3,0,0
5553,11533,子どもが牛乳をこぼしたので、雑巾で拭く,0,0,0,0,0.0,3,0,0
15123,11534,父が風邪気味なので、増毛剤を渡す,0,0,0,0,0.0,3,0,0
19898,11535,父が風邪気味なので、風邪薬を渡す,0,0,0,0,0.0,3,0,0
6343,11536,娘のくしゃみが出そうなので、メガホンを渡す,0,0,0,0,0.0,3,0,0
18517,11537,娘がくしゃみが出そうなので、ティッシュを渡す,0,0,0,0,0.0,3,0,0
1246,11538,夜ごはんがあまったので、風呂にしまう,0,0,0,0,0.0,3,0,0
14194,11539,夜ごはんがあまったので、冷蔵庫にしまう,0,0,0,0,0.0,3,0,0
16139,11540,子どもが床にスプーンを落としたので、投げて渡す,0,0,0,0,0.0,3,0,0
7599,11541,子どもが床にスプーンを落としたので、拾って渡す,0,0,0,0,0.0,3,0,0
10748,11542,ごはんを食べ終わったので、食器をトイレに片付ける,0,0,0,0,0.0,3,0,0
12610,11543,ごはんを食べ終わったので、食器を流しに片付ける,0,0,0,0,0.0,3,0,0
18129,11544,父がトイレに入ったがトイレットペーパーがなくなってしまったため、新しいサンドペーパーを渡す,0,0,0,0,0.0,3,0,0
8874,11545,父がトイレに入ったがトイレットペーパーがなくなってしまったため、新しいトイレットペーパーを渡す,0,0,0,0,0.0,3,0,0
5972,11546,子どもの靴下に穴が開いてしまったため、新しい手袋を渡す,0,0,0,0,0.0,3,0,0
16776,11547,子どもの靴下に穴が開いてしまったため、新しい靴下を渡す,0,0,0,0,0.0,3,0,0
3840,11548,子どもが靴ひもを結べないので、怒鳴りながら教える,0,0,0,0,0.0,3,0,0
9453,11549,子どもが靴ひもを結べないので、結びながら教える,0,0,0,0,0.0,3,0,0
13308,11550,しょう油好きの父が目玉焼きを食べるので、砂糖を取って渡す,0,0,0,0,0.0,3,0,0
5902,11551,しょう油好きの父が目玉焼きを食べるので、しょう油を取って渡す,0,0,0,0,0.0,3,0,0
3194,11552,ゴミ箱が倒れてゴミが散らばっていたので、ゴミを靴箱に入れる,0,0,0,0,0.0,3,0,0
4408,11553,ゴミ箱が倒れてゴミが散らばっていたので、ゴミをゴミ箱に入れる,0,0,0,0,0.0,3,0,0
2008,11554,おじいちゃんの肌がカサカサなので、塩を塗る,0,0,0,0,0.0,3,0,0
15138,11555,おじいちゃんの肌がカサカサなので、保湿クリームを塗る,0,0,0,0,0.0,3,0,0
18841,11556,家の前に小学生の落し物があったので、中学校に届ける,0,0,0,0,0.0,3,0,0
18221,11557,家の前に小学生の落し物があったので、小学校に届ける,0,0,0,0,0.0,3,0,0
4246,11558,おばあちゃんがタンスの上の段ボールが取れないので、タンスを壊して取る,0,0,0,0,0.0,3,0,0
2064,11559,おばあちゃんがタンスの上の段ボールが取れないので、代わりに取る,0,0,0,0,0.0,3,0,0
19009,11560,近所のおばあさんが庭のミカンをくれたので、文句を言う,0,0,0,0,0.0,3,0,0
12095,11561,近所のおばあさんが庭のミカンをくれたので、お礼を言う,0,0,0,0,0.0,3,0,0
18388,11562,お隣さんが洗濯物を飛ばしてしまったので、取って私物にする,0,0,0,0,0.0,3,0,0
9240,11563,お隣さんが洗濯物を飛ばしてしまったので、取って届ける,0,0,0,0,0.0,3,0,0
18220,11564,子どもが宿題がわからないというので、難しく教える,0,0,0,0,0.0,3,0,0
734,11565,子どもが宿題がわからないというので、わかりやすく教える,0,0,0,0,0.0,3,0,0
17506,11566,うちの犬は賢いので、リールをせずに散歩する,0,0,0,0,0.0,3,0,0
3625,11567,うちの犬は賢いので、リードを嫌がらず散歩する,0,0,0,0,0.0,3,0,0
8812,11568,ごはんをお茶碗に手でよそう,0,0,0,0,0.0,3,0,0
3925,11569,ごはんをお茶碗にしゃもじでよそう,0,0,0,0,0.0,3,0,0
14497,11570,給食当番なので、ドレスに着替えて作業する,0,0,0,0,0.0,3,0,0
7937,11571,給食当番なので、給食着に着替えて作業する,0,0,0,0,0.0,3,0,0
7117,11572,子どもがパンをのどに詰まらせたので、バリウムを持ってくる,0,0,0,0,0.0,3,0,0
13178,11573,子どもがパンをのどに詰まらせたので、水を持ってくる,0,0,0,0,0.0,3,0,0
8266,11574,食事を作って出た生ごみを墓に埋める,0,0,0,0,0.0,3,0,0
12308,11575,食事を作って出た生ごみを庭に埋める,0,0,0,0,0.0,3,0,0
12968,11576,ドライヤーを掛けた後に髪の毛が落ちていたので、ミキサーをかける,0,0,0,0,0.0,3,0,0
15196,11577,ドライヤーを掛けた後に髪の毛が落ちていたので、掃除機をかける,0,0,0,0,0.0,3,0,0
16287,11578,子どもの前髪が伸びてしまったので、毛生え薬を付ける,0,0,0,0,0.0,3,0,0
4234,11579,子どもの前髪が伸びてしまったので、ピン留めを付ける,0,0,0,0,0.0,3,0,0
7179,11580,おじいちゃんが背中をかゆがっているので、とろろ芋をあげる,0,0,0,0,0.0,3,0,0
16754,11581,おじいちゃんが背中をかゆがっているので、かいてあげる,0,0,0,0,0.0,3,0,0
6560,11582,子どもがけがをしたので、障子を貼る,0,0,0,0,0.0,3,0,0
7950,11583,子どもがけがをしたので、絆創膏を貼る,0,0,0,0,0.0,3,0,0
10128,11584,友達の顔に何か付いているが、放置する,0,0,0,0,0.0,3,0,0
4213,11585,友達の顔に何か付いているので、指摘する,0,0,0,0,0.0,3,0,0
10996,11586,先生が出席簿を落としたので、蹴って渡す,0,0,0,0,0.0,3,0,0
12738,11587,先生が出席簿を落としたので、拾って渡す,0,0,0,0,0.0,3,0,0
14576,11588,ラーメン屋が混んでいたので、列に割り込んで並ぶ,0,0,0,0,0.0,3,0,0
12142,11589,ラーメン屋が混んでいたので、列の一番後ろに並ぶ,0,0,0,0,0.0,3,0,0
19779,11590,おばあちゃんがテレビの音が聞こえないと言うので、音量を下げる,0,0,0,0,0.0,3,0,0
17129,11591,おばあちゃんがテレビの音が聞こえないと言うので、音量を上げる,0,0,0,0,0.0,3,0,0
5463,11592,映画館の席で立ちあがって観る,0,0,0,0,0.0,3,0,0
971,11593,映画館の席に座って観る,0,0,0,0,0.0,3,0,0
18696,11594,スーパーで商品を買うためにアジトに行く,0,0,0,0,0.0,3,0,0
14092,11595,スーパーで商品を買うためにレジに行く,0,0,0,0,0.0,3,0,0
17363,11596,電車に乗るために、入場券を買う,0,0,0,0,0.0,3,0,0
3471,11597,電車に乗るために、切符を買う,0,0,0,0,0.0,3,0,0
4705,11598,子どもが缶詰の開け方がわからないので、のこぎりを使って開け方を見せる,0,0,0,0,0.0,3,0,0
7204,11599,子どもが缶詰の開け方がわからないので、缶切りを使って開け方を見せる,0,0,0,0,0.0,3,0,0
16673,11600,父がみそ汁の味が薄いと言うので、水を足す,0,0,0,0,0.0,3,0,0
12082,11601,父がみそ汁の味が薄いと言うので、みそを足す,0,0,0,0,0.0,3,0,0
15650,11602,娘がのどが痛いというので、ラー油を渡す,0,0,0,0,0.0,3,0,0
13275,11603,娘がのどが痛いというので、のど飴を渡す,0,0,0,0,0.0,3,0,0
2367,11604,シャツのボタンが取れたので、楊枝と糸で縫う,0,0,0,0,0.0,3,0,0
3154,11605,シャツのボタンが取れたので、針と糸で縫う,0,0,0,0,0.0,3,0,0
4950,11606,お風呂に絵の具を入れる,0,0,0,0,0.0,3,0,0
14144,11607,お風呂に入浴剤を入れる,0,0,0,0,0.0,3,0,0
2887,11608,夜中に電子ピアノを弾きたくなったので、音量を大にして弾く,0,0,0,0,0.0,3,0,0
3499,11609,夜中に電子ピアノを弾きたくなったので、音量を０にして弾く,0,0,0,0,0.0,3,0,0
12324,11610,友達のおもちゃで遊びたくなったので、「もらう」と言う,0,0,0,0,0.0,3,0,0
590,11611,友達のおもちゃで遊びたくなったので、「貸して」と言う,0,0,0,0,0.0,3,0,0
14548,11612,電車で杖を突いた人がいたので、形見を譲る,0,0,0,0,0.0,3,0,0
32,11613,電車で杖を突いた人がいたので、席を譲る,0,0,0,0,0.0,3,0,0
19174,11614,小さい子が泣いていたので、「どうしたの？」と水を掛ける,0,0,0,0,0.0,3,0,0
9292,11615,小さい子が泣いていたので、「どうしたの？」と声を掛ける,0,0,0,0,0.0,3,0,0
2418,11616,タバコが好きなので、保育園で吸う,0,0,0,0,0.0,3,0,0
6620,11617,タバコが好きなので、喫煙所で吸う,0,0,0,0,0.0,3,0,0
4555,11618,お酒を飲むので、車で居酒屋に行く,0,0,0,0,0.0,3,0,0
16284,11619,お酒を飲むので、歩いて居酒屋に行く,0,0,0,0,0.0,3,0,0
13267,11620,友達が傘を忘れたので、自分だけ入る,0,0,0,0,0.0,3,0,0
12568,11621,友達が傘を忘れたので、一緒に入る,0,0,0,0,0.0,3,0,0
1736,11622,八百屋で野菜を買って、肩たたき券を渡す,0,0,0,0,0.0,3,0,0
7241,11623,八百屋で野菜を買って、お金を渡す,0,0,0,0,0.0,3,0,0
11396,11624,子どもが帰ってきたので、家のカギを閉める,0,0,0,0,0.0,3,0,0
6108,11625,子どもが帰ってきたので、家のカギを開ける,0,0,0,0,0.0,3,0,0
8348,11626,これから料理をするので、髪の毛を散らばす,0,0,0,0,0.0,3,0,0
500,11627,これから料理をするので、髪の毛を束ねる,0,0,0,0,0.0,3,0,0
4128,11628,子どもに留守番を頼むため、遺書を残す,0,0,0,0,0.0,3,0,0
9482,11629,子どもに留守番を頼むため、メモを残す,0,0,0,0,0.0,3,0,0
2237,11630,父が手紙を出し忘れたため、手紙をゴミ箱に入れに行く,0,0,0,0,0.0,3,0,0
12869,11631,父が手紙を出し忘れたため、手紙をポストに入れに行く,0,0,0,0,0.0,3,0,0
8053,11632,雨の日に新聞が濡れないように、虫網に入れる,0,0,0,0,0.0,3,0,0
11004,11633,雨の日に新聞が濡れないように、ビニールに入れる,0,0,0,0,0.0,3,0,0
6671,11634,雨の日、お店に入るので、濡れた傘を振り回す,0,0,0,0,0.0,3,0,0
15817,11635,雨の日、お店に入るので、濡れた傘をたたむ,0,0,0,0,0.0,3,0,0
8001,11636,彼女が熱心に話していたが、話を上の空で聞く,0,0,0,0,0.0,3,0,0
9790,11637,彼女が熱心に話すので、話をよく聞く,0,0,0,0,0.0,3,0,0
19274,11638,生徒の一人が転んだので、皆で去る,0,0,0,0,0.0,3,0,0
13941,11639,生徒の一人が転んだので、皆で助ける,0,0,0,0,0.0,3,0,0
17459,11640,お店の商品を壊してしまい、お店の人に気づかれないように行く,0,0,0,0,0.0,3,0,0
1215,11641,お店の商品を壊してしまい、お店の人に謝りに行く,0,0,0,0,0.0,3,0,0
19011,11642,電車が混んでいたので、リュックは背中に持つ,0,0,0,0,0.0,3,0,0
11049,11643,電車が混んでいたので、リュックは体の前に持つ,0,0,0,0,0.0,3,0,0
334,11644,夜、７人家族が一人ずつお風呂に入るので、ゆっくり出る,0,0,0,0,0.0,3,0,0
4624,11645,夜、７人家族が一人ずつお風呂に入るので、早めに出る,0,0,0,0,0.0,3,0,0
18556,11646,お風呂がぬるくなったので、後の人のために足し水をする,0,0,0,0,0.0,3,0,0
13884,11647,お風呂がぬるくなったので、後の人のために追い炊きをする,0,0,0,0,0.0,3,0,0
8830,11648,皆で食べているお菓子が最後に一つ残り、奪い取る,0,0,0,0,0.0,3,0,0
6220,11649,皆で食べているお菓子が最後に一つ残り、遠慮する,0,0,0,0,0.0,3,0,0
19805,11650,スープを音が鳴り響くように飲む,0,0,0,0,0.0,3,0,0
7016,11651,スープを音がしないように飲む,0,0,0,0,0.0,3,0,0
11429,11652,おひとり様一つ限りの商品を九つ買う,0,0,0,0,0.0,3,0,0
12328,11653,おひとり様一つ限りの商品を一つ買う,0,0,0,0,0.0,3,0,0
19909,11654,テレビで嫌いなタレントが出ていたので、チャンネルを壊す,0,0,0,0,0.0,3,0,0
6272,11655,テレビで嫌いなタレントが出ていたので、チャンネルを回す,0,0,0,0,0.0,3,0,0
7245,11656,積み木が出しっぱなしだったので、捨てる,0,0,0,0,0.0,3,0,0
10963,11657,積み木が出しっぱなしだったので、片付ける,0,0,0,0,0.0,3,0,0
19511,11658,友人が向こうから微笑むので、にらみ返す,0,0,0,0,0.0,3,0,0
5073,11659,友人が向こうから微笑むので、微笑み返す,0,0,0,0,0.0,3,0,0
5385,11660,今日は天気が良いので、おじいさんを干す,0,0,0,0,0.0,3,0,0
9838,11661,今日は天気が良いので、布団を干す,0,0,0,0,0.0,3,0,0
3518,11662,子どもが夜眠れないので、怖い話を読む,0,0,0,0,0.0,3,0,0
5664,11663,子どもが夜眠れないので、絵本を読む,0,0,0,0,0.0,3,0,0
16268,11664,子どもがダンスを踊るので、罵倒する,0,0,0,0,0.0,3,0,0
18848,11665,子どもがダンスを踊るので、手拍子をする,0,0,0,0,0.0,3,0,0
5671,11666,スーパーでお金を払う前の商品をエコバッグに入れる,0,0,0,0,0.0,3,0,0
3251,11667,スーパーでお金を払う前の商品をスーパーの買い物かごに入れる,0,0,0,0,0.0,3,0,0
16006,11668,お世話になった故人に文句を言うためにお墓に行く,0,0,0,0,0.0,3,0,0
3117,11669,お世話になった故人に礼を言うためにお墓に行く,0,0,0,0,0.0,3,0,0
15702,11670,今年も幸せでいられるように、神社に藁人形を入れに行く,0,0,0,0,0.0,3,0,0
15584,11671,今年も幸せでいられるように、神社にお賽銭を入れに行く,0,0,0,0,0.0,3,0,0
14806,11672,友達が椅子に座るので、椅子を引き抜く,0,0,0,0,0.0,3,0,0
14700,11673,友達が椅子に座るので、椅子を引く,0,0,0,0,0.0,3,0,0
13060,11674,通行人が交通事故にあったので、野次馬を呼ぶ,0,0,0,0,0.0,3,0,0
1561,11675,通行人が交通事故にあったので、救急車を呼ぶ,0,0,0,0,0.0,3,0,0
11912,11676,子どもがお腹を空かせて帰ってくるので、空気を用意する,0,0,0,0,0.0,3,0,0
16380,11677,子どもがお腹を空かせて帰ってくるので、おやつを用意する,0,0,0,0,0.0,3,0,0
4266,11678,おじいさんがオムライスを食べるので、ケチャップを投げる,0,0,0,0,0.0,3,0,0
16105,11679,おじいさんがオムライスを食べるので、ケチャップを渡す,0,0,0,0,0.0,3,0,0
6939,11680,学校の廊下を走る,0,0,0,0,0.0,3,0,0
8387,11681,学校の廊下を歩く,0,0,0,0,0.0,3,0,0
9251,11682,子どもがカレーを食べるので、激辛にする,0,0,0,0,0.0,3,0,0
1554,11683,子どもがカレーを食べるので、甘口にする,0,0,0,0,0.0,3,0,0
16577,11684,スーパーで陳列してある商品を奥から取る,0,0,0,0,0.0,3,0,0
17025,11685,スーパーで陳列してある商品を手前から取る,0,0,0,0,0.0,3,0,0
10901,11686,銭湯から出て、体を拭かず脱衣所へ行く,0,0,0,0,0.0,3,0,0
4956,11687,銭湯から出て、軽く体を拭いて脱衣所へ行く,0,0,0,0,0.0,3,0,0
6898,11688,"駄菓子屋で１０円の買い物に10,000円出す",0,0,0,0,0.0,3,0,0
